"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","UNIQUE_CARRIER_ENTITY","REGION","CARRIER","CARRIER_NAME","CARRIER_GROUP","CARRIER_GROUP_NEW","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_FIPS","ORIGIN_STATE_NM","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_FIPS","DEST_STATE_NM","DEST_WAC","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,2.00,2600.00,10.00,1.00,0.00,0.00,0.00,163.00,159.00,"2E",20319,"Smokey Bay Air Inc.","06971","D","2E","Smokey Bay Air Inc.",1,5,12184,1218402,30009,"HOM","Homer, AK","AK","02","Alaska",1,12184,1218402,30009,"HOM","Homer, AK","AK","02","Alaska",1,0,"035",3,2013,1,1,1,"L",
0.00,30.00,39000.00,150.00,43.00,0.00,345.00,26.00,540.00,480.00,"2E",20319,"Smokey Bay Air Inc.","06971","D","2E","Smokey Bay Air Inc.",1,5,12184,1218402,30009,"HOM","Homer, AK","AK","02","Alaska",1,12649,1264902,32649,"KEB","Nanwalek, AK","AK","02","Alaska",1,0,"035",3,2013,1,1,1,"F",
0.00,24.00,31200.00,120.00,33.00,0.00,58.00,24.00,432.00,384.00,"2E",20319,"Smokey Bay Air Inc.","06971","D","2E","Smokey Bay Air Inc.",1,5,12184,1218402,30009,"HOM","Homer, AK","AK","02","Alaska",1,14088,1408801,34088,"PGM","Port Graham, AK","AK","02","Alaska",1,0,"035",3,2013,1,1,1,"F",
0.00,71.00,92300.00,355.00,121.00,2649.00,1846.00,16.00,998.00,856.00,"2E",20319,"Smokey Bay Air Inc.","06971","D","2E","Smokey Bay Air Inc.",1,5,12184,1218402,30009,"HOM","Homer, AK","AK","02","Alaska",1,14942,1494202,34942,"SOV","Seldovia, AK","AK","02","Alaska",1,0,"035",3,2013,1,1,1,"F",
0.00,27.00,35100.00,135.00,34.00,0.00,0.00,26.00,496.00,442.00,"2E",20319,"Smokey Bay Air Inc.","06971","D","2E","Smokey Bay Air Inc.",1,5,12649,1264902,32649,"KEB","Nanwalek, AK","AK","02","Alaska",1,12184,1218402,30009,"HOM","Homer, AK","AK","02","Alaska",1,0,"035",3,2013,1,1,1,"F",
0.00,14.00,18200.00,70.00,23.00,0.00,181.00,3.00,60.00,32.00,"2E",20319,"Smokey Bay Air Inc.","06971","D","2E","Smokey Bay Air Inc.",1,5,12649,1264902,32649,"KEB","Nanwalek, AK","AK","02","Alaska",1,14088,1408801,34088,"PGM","Port Graham, AK","AK","02","Alaska",1,0,"035",3,2013,1,1,1,"F",
0.00,40.00,52000.00,200.00,42.00,0.00,0.00,10.00,332.00,252.00,"2E",20319,"Smokey Bay Air Inc.","06971","D","2E","Smokey Bay Air Inc.",1,5,12649,1264902,32649,"KEB","Nanwalek, AK","AK","02","Alaska",1,14942,1494202,34942,"SOV","Seldovia, AK","AK","02","Alaska",1,0,"035",3,2013,1,1,1,"F",
0.00,18.00,23400.00,90.00,27.00,0.00,0.00,24.00,325.00,289.00,"2E",20319,"Smokey Bay Air Inc.","06971","D","2E","Smokey Bay Air Inc.",1,5,14088,1408801,34088,"PGM","Port Graham, AK","AK","02","Alaska",1,12184,1218402,30009,"HOM","Homer, AK","AK","02","Alaska",1,0,"035",3,2013,1,1,1,"F",
0.00,28.00,36400.00,140.00,35.00,355.00,41.00,3.00,112.00,56.00,"2E",20319,"Smokey Bay Air Inc.","06971","D","2E","Smokey Bay Air Inc.",1,5,14088,1408801,34088,"PGM","Port Graham, AK","AK","02","Alaska",1,12649,1264902,32649,"KEB","Nanwalek, AK","AK","02","Alaska",1,0,"035",3,2013,1,1,1,"F",
0.00,16.00,20800.00,80.00,10.00,0.00,0.00,8.00,129.00,97.00,"2E",20319,"Smokey Bay Air Inc.","06971","D","2E","Smokey Bay Air Inc.",1,5,14088,1408801,34088,"PGM","Port Graham, AK","AK","02","Alaska",1,14942,1494202,34942,"SOV","Seldovia, AK","AK","02","Alaska",1,0,"035",3,2013,1,1,1,"F",
0.00,81.00,105300.00,405.00,151.00,0.00,128.00,16.00,1134.00,972.00,"2E",20319,"Smokey Bay Air Inc.","06971","D","2E","Smokey Bay Air Inc.",1,5,14942,1494202,34942,"SOV","Seldovia, AK","AK","02","Alaska",1,12184,1218402,30009,"HOM","Homer, AK","AK","02","Alaska",1,0,"035",3,2013,1,1,1,"F",
0.00,23.00,29900.00,115.00,23.00,601.00,68.00,10.00,194.00,148.00,"2E",20319,"Smokey Bay Air Inc.","06971","D","2E","Smokey Bay Air Inc.",1,5,14942,1494202,34942,"SOV","Seldovia, AK","AK","02","Alaska",1,12649,1264902,32649,"KEB","Nanwalek, AK","AK","02","Alaska",1,0,"035",3,2013,1,1,1,"F",
0.00,24.00,31200.00,120.00,26.00,645.00,82.00,8.00,192.00,144.00,"2E",20319,"Smokey Bay Air Inc.","06971","D","2E","Smokey Bay Air Inc.",1,5,14942,1494202,34942,"SOV","Seldovia, AK","AK","02","Alaska",1,14088,1408801,34088,"PGM","Port Graham, AK","AK","02","Alaska",1,0,"035",3,2013,1,1,1,"F",
0.00,1.00,6500.00,0.00,0.00,0.00,0.00,513.00,127.00,112.00,"2F",20320,"Frontier Flying Service","06987","D","2F","Frontier Flying Service",1,5,10170,1017001,30070,"ADQ","Kodiak, AK","AK","02","Alaska",1,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,4,"487",2,2013,1,1,2,"P",
0.00,1.00,6500.00,0.00,0.00,1447.00,0.00,49.00,25.00,22.00,"2F",20320,"Frontier Flying Service","06987","D","2F","Frontier Flying Service",1,5,10184,1018402,30184,"AET","Allakaket, AK","AK","02","Alaska",1,15504,1550403,35504,"UTO","Utopia, AK","AK","02","Alaska",1,4,"487",2,2013,1,1,1,"P",
0.00,1.00,6500.00,0.00,0.00,0.00,0.00,164.00,62.00,55.00,"2F",20320,"Frontier Flying Service","06987","D","2F","Frontier Flying Service",1,5,10247,1024702,30247,"AKP","Anaktuvuk Pass, AK","AK","02","Alaska",1,14709,1470903,30073,"SCC","Deadhorse, AK","AK","02","Alaska",1,4,"487",2,2013,1,1,1,"P",
0.00,1.00,6500.00,0.00,0.00,1336.00,0.00,261.00,63.00,62.00,"2F",20320,"Frontier Flying Service","06987","D","2F","Frontier Flying Service",1,5,10299,1029904,30299,"ANC","Anchorage, AK","AK","02","Alaska",1,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,4,"487",2,2013,1,1,1,"P",
0.00,2.00,13000.00,0.00,0.00,0.00,0.00,115.00,92.00,80.00,"2F",20320,"Frontier Flying Service","06987","D","2F","Frontier Flying Service",1,5,10775,1077502,30775,"BTI","Barter Island, AK","AK","02","Alaska",1,14709,1470903,30073,"SCC","Deadhorse, AK","AK","02","Alaska",1,4,"487",2,2013,1,1,1,"P",
0.00,1.00,6500.00,0.00,0.00,0.00,0.00,513.00,182.00,160.00,"2F",20320,"Frontier Flying Service","06987","D","2F","Frontier Flying Service",1,5,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,10170,1017001,30070,"ADQ","Kodiak, AK","AK","02","Alaska",1,4,"487",2,2013,1,1,2,"P",
0.00,1.00,6500.00,0.00,0.00,2564.00,1909.00,182.00,66.00,58.00,"2F",20320,"Frontier Flying Service","06987","D","2F","Frontier Flying Service",1,5,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,10184,1018402,30184,"AET","Allakaket, AK","AK","02","Alaska",1,4,"487",2,2013,1,1,1,"G",
0.00,1.00,6500.00,0.00,0.00,6024.00,0.00,254.00,90.00,79.00,"2F",20320,"Frontier Flying Service","06987","D","2F","Frontier Flying Service",1,5,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,10247,1024702,30247,"AKP","Anaktuvuk Pass, AK","AK","02","Alaska",1,4,"487",2,2013,1,1,1,"P",
0.00,1.00,6500.00,0.00,0.00,0.00,0.00,261.00,66.00,58.00,"2F",20320,"Frontier Flying Service","06987","D","2F","Frontier Flying Service",1,5,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,10299,1029904,30299,"ANC","Anchorage, AK","AK","02","Alaska",1,4,"487",2,2013,1,1,1,"P",
0.00,1.00,6500.00,0.00,0.00,0.00,0.00,60.00,29.00,26.00,"2F",20320,"Frontier Flying Service","06987","D","2F","Frontier Flying Service",1,5,13767,1376703,33767,"NUI","Nuiqsut, AK","AK","02","Alaska",1,14709,1470903,30073,"SCC","Deadhorse, AK","AK","02","Alaska",1,4,"487",2,2013,1,1,1,"P",
0.00,1.00,6500.00,0.00,0.00,5500.00,0.00,204.00,73.00,64.00,"2F",20320,"Frontier Flying Service","06987","D","2F","Frontier Flying Service",1,5,14709,1470903,30073,"SCC","Deadhorse, AK","AK","02","Alaska",1,10754,1075402,30107,"BRW","Barrow, AK","AK","02","Alaska",1,4,"487",2,2013,1,1,1,"P",
0.00,1.00,6500.00,0.00,0.00,1913.00,511.00,115.00,46.00,40.00,"2F",20320,"Frontier Flying Service","06987","D","2F","Frontier Flying Service",1,5,14709,1470903,30073,"SCC","Deadhorse, AK","AK","02","Alaska",1,10775,1077502,30775,"BTI","Barter Island, AK","AK","02","Alaska",1,4,"487",2,2013,1,1,1,"G",
0.00,1.00,6500.00,0.00,0.00,4765.00,0.00,115.00,46.00,40.00,"2F",20320,"Frontier Flying Service","06987","D","2F","Frontier Flying Service",1,5,14709,1470903,30073,"SCC","Deadhorse, AK","AK","02","Alaska",1,10775,1077502,30775,"BTI","Barter Island, AK","AK","02","Alaska",1,4,"487",2,2013,1,1,1,"P",
0.00,1.00,6500.00,0.00,0.00,2664.00,2574.00,60.00,29.00,26.00,"2F",20320,"Frontier Flying Service","06987","D","2F","Frontier Flying Service",1,5,14709,1470903,30073,"SCC","Deadhorse, AK","AK","02","Alaska",1,13767,1376703,33767,"NUI","Nuiqsut, AK","AK","02","Alaska",1,4,"487",2,2013,1,1,1,"G",
0.00,1.00,6500.00,0.00,0.00,0.00,0.00,187.00,68.00,60.00,"2F",20320,"Frontier Flying Service","06987","D","2F","Frontier Flying Service",1,5,15504,1550403,35504,"UTO","Utopia, AK","AK","02","Alaska",1,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,4,"487",2,2013,1,1,1,"P",
0.00,5.00,10033.00,45.00,10.00,2185.00,0.00,91.00,195.00,167.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,10040,1004001,30040,"A27","Pogo Mines, AK","AK","02","Alaska",1,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"L",
0.00,1.00,2490.00,9.00,2.00,0.00,0.00,182.00,65.00,57.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,10184,1018402,30184,"AET","Allakaket, AK","AK","02","Alaska",1,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"L",
0.00,4.00,6936.00,36.00,4.00,1.00,0.00,85.00,158.00,138.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,10247,1024702,30247,"AKP","Anaktuvuk Pass, AK","AK","02","Alaska",1,10783,1078302,30783,"BTT","Bettles, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"F",
0.00,2.00,4182.00,18.00,0.00,15.00,0.00,73.00,77.00,68.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,10247,1024702,30247,"AKP","Anaktuvuk Pass, AK","AK","02","Alaska",1,11214,1121402,31214,"CXF","Coldfoot, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"F",
0.00,31.00,53504.00,279.00,41.00,4.00,13.00,254.00,2763.00,2371.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,10247,1024702,30247,"AKP","Anaktuvuk Pass, AK","AK","02","Alaska",1,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"F",
0.00,5.00,7940.00,45.00,11.00,163.00,2105.00,85.00,201.00,176.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,10783,1078302,30783,"BTT","Bettles, AK","AK","02","Alaska",1,10247,1024702,30247,"AKP","Anaktuvuk Pass, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"F",
0.00,1.00,1928.00,9.00,2.00,0.00,0.00,43.00,21.00,18.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,10783,1078302,30783,"BTT","Bettles, AK","AK","02","Alaska",1,11214,1121402,31214,"CXF","Coldfoot, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"F",
0.00,6.00,11414.00,54.00,9.00,33.00,107.00,179.00,413.00,360.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,10783,1078302,30783,"BTT","Bettles, AK","AK","02","Alaska",1,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"F",
0.00,3.00,6973.00,27.00,12.00,0.00,0.00,179.00,205.00,173.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,10783,1078302,30783,"BTT","Bettles, AK","AK","02","Alaska",1,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"L",
0.00,12.00,23179.00,108.00,21.00,123.00,195.00,104.00,528.00,456.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,10938,1093802,30938,"CEM","Central, AK","AK","02","Alaska",1,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"F",
0.00,8.00,14799.00,72.00,2.00,789.00,380.00,27.00,123.00,105.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,10938,1093802,30938,"CEM","Central, AK","AK","02","Alaska",1,12370,1237003,32370,"IRC","Circle, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"F",
0.00,7.00,12622.00,63.00,7.00,3.00,16.00,173.00,422.00,365.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,11007,1100702,31007,"CIK","Chalkyitsik, AK","AK","02","Alaska",1,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"F",
0.00,22.00,40444.00,198.00,52.00,11.00,107.00,42.00,467.00,401.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,11007,1100702,31007,"CIK","Chalkyitsik, AK","AK","02","Alaska",1,11833,1183303,31833,"FYU","Fort Yukon, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"F",
0.00,1.00,1830.00,9.00,0.00,198.00,83.00,57.00,23.00,20.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,11007,1100702,31007,"CIK","Chalkyitsik, AK","AK","02","Alaska",1,12370,1237003,32370,"IRC","Circle, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"F",
0.00,2.00,3261.00,18.00,6.00,305.00,43.00,73.00,81.00,68.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,11214,1121402,31214,"CXF","Coldfoot, AK","AK","02","Alaska",1,10247,1024702,30247,"AKP","Anaktuvuk Pass, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"F",
0.00,3.00,5600.00,27.00,3.00,0.00,0.00,181.00,184.00,159.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,11214,1121402,31214,"CXF","Coldfoot, AK","AK","02","Alaska",1,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"F",
0.00,33.00,80552.00,297.00,180.00,0.00,0.00,181.00,2123.00,1844.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,11214,1121402,31214,"CXF","Coldfoot, AK","AK","02","Alaska",1,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"L",
0.00,5.00,9248.00,45.00,10.00,0.00,0.00,91.00,204.00,177.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,10040,1004001,30040,"A27","Pogo Mines, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"L",
0.00,1.00,1398.00,9.00,1.00,0.00,0.00,182.00,60.00,53.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,10184,1018402,30184,"AET","Allakaket, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"L",
0.00,30.00,41004.00,270.00,42.00,1493.00,17946.00,254.00,2876.00,2477.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,10247,1024702,30247,"AKP","Anaktuvuk Pass, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"F",
0.00,7.00,10171.00,63.00,18.00,355.00,2550.00,179.00,488.00,419.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,10783,1078302,30783,"BTT","Bettles, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"F",
0.00,3.00,4626.00,27.00,21.00,0.00,0.00,179.00,196.00,165.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,10783,1078302,30783,"BTT","Bettles, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"L",
0.00,5.00,8368.00,45.00,3.00,562.00,685.00,104.00,216.00,183.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,10938,1093802,30938,"CEM","Central, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"F",
0.00,6.00,9793.00,54.00,11.00,468.00,4280.00,173.00,400.00,347.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,11007,1100702,31007,"CIK","Chalkyitsik, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"F",
0.00,2.00,2669.00,18.00,7.00,159.00,43.00,181.00,154.00,130.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,11214,1121402,31214,"CXF","Coldfoot, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"F",
0.00,33.00,52564.00,297.00,159.00,0.00,0.00,181.00,2269.00,1969.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,11214,1121402,31214,"CXF","Coldfoot, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"L",
0.00,30.00,47810.00,270.00,211.00,0.00,0.00,0.00,3692.00,3215.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"L",
0.00,84.00,136839.00,756.00,251.00,19245.00,31896.00,143.00,4967.00,4258.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,11833,1183303,31833,"FYU","Fort Yukon, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"F",
0.00,1.00,1335.00,9.00,1.00,0.00,0.00,268.00,78.00,70.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,11844,1184402,31844,"GAL","Galena, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"F",
0.00,1.00,1378.00,9.00,5.00,244.00,0.00,254.00,104.00,94.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,12214,1221402,32214,"HSL","Huslia, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"L",
0.00,10.00,16561.00,90.00,31.00,407.00,1493.00,130.00,540.00,464.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,12370,1237003,32370,"IRC","Circle, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"F",
0.00,4.00,6999.00,36.00,6.00,140.00,1068.00,83.00,160.00,138.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,13381,1338102,33381,"MLY","Manley Hot Springs, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"F",
0.00,9.00,15120.00,81.00,9.00,285.00,3789.00,50.00,273.00,236.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,13415,1341503,33415,"MNT","Minto, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"F",
0.00,4.00,6650.00,36.00,4.00,0.00,0.00,50.00,113.00,98.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,13415,1341503,33415,"MNT","Minto, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"L",
0.00,11.00,18407.00,99.00,9.00,1321.00,962.00,82.00,533.00,460.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,14559,1455902,34559,"RMP","Rampart, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"F",
0.00,11.00,18814.00,99.00,25.00,3981.00,1446.00,90.00,493.00,423.00,"4W",20323,"Warbelow","06967","D","4W","Warbelow",1,5,11630,1163002,31517,"FAI","Fairbanks, AK","AK","02","Alaska",1,15061,1506102,35061,"SVS","Stevens Village, AK","AK","02","Alaska",1,1,"194",1,2013,1,1,1,"F",
